pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC,group
WP_BLADDER_CANCER,0.8894483017349653,0.35990684972127973,1.002374993203147,39,up,0.9153420785606028,0.3513288223114396,0.3833236183297231,39,up,Media
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,0.7442946058091285,-0.4207327407281703,-1.308912131320892,68,down,0.957793439041385,0.0535176592063033,-1.624489186147172,68,down,Media
WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS,0.8460881284143142,-0.46954909267932465,-1.1219333518536818,17,down,0.924179710161032,0.7991851423348015,-0.8516783947134665,17,up,Media
WP_GPR40_PATHWAY,0.8498633216564166,-0.505277978527036,-1.1298803349626276,13,down,0.9184130622644822,0.7754201857404546,-0.7694990238628825,13,up,Media
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS,0.8786028072431158,0.5145473334046036,1.089498146925478,12,up,0.9153420785606028,0.2112374605914744,0.8187311629485282,12,up,Media
WP_CELL_DIFFERENTIATION_INDEX,0.7877213902349579,-0.6312134036319694,-1.2495023177306621,8,down,NA,NA,NA,NA,NA,Media
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,0.6233918128654972,0.5775136826124541,1.5529279642259088,34,up,0.9153420785606028,0.04937266378150956,1.6824662325346502,34,up,Media
WP_ESC_PLURIPOTENCY_PATHWAYS,0.9048433180524728,0.29862235632796347,0.9790896988252185,95,up,0.9153420785606028,0.45059707518843917,0.12432507843611097,95,up,Media
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION,0.7442946058091285,0.496544559574032,1.3829240813658557,39,up,0.9153420785606028,0.062196488482513856,1.5555929161965918,39,up,Media
WP_BDNFTRKB_SIGNALING,0.7756689850288812,0.4898758862655416,1.3002504859426969,31,up,0.9153420785606028,0.15464767256521342,1.0255032924500271,31,up,Media
WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN,0.6983453837597331,0.6020491465994662,1.4695641604090945,20,up,0.9153420785606028,0.0801353255586004,1.4379645869642572,20,up,Media
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_INVOLUTION_STAGE_4_OF_4,0.8983448628419042,-0.48478602828140677,-1.0137665998529395,10,down,0.9153420785606028,0.6463673796532086,-0.3820121414606453,10,up,Media
WP_HFE_EFFECT_ON_HEPCIDIN_PRODUCTION,0.9108445445033446,-0.5349298507859602,-0.9945070227168962,6,down,NA,NA,NA,NA,NA,Media
WP_IL2_SIGNALING_PATHWAY,1,0.23277000025590489,0.6574628839429077,42,up,0.9153420785606028,0.38920162048778795,0.28257597631620657,42,up,Media
WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_DIABETIC_CONDITION,1,-0.3412986945458546,-0.6756090846925986,8,down,NA,NA,NA,NA,NA,Media
WP_STEROID_BIOSYNTHESIS,0.989099560313728,-0.42531618613916977,-0.7457181152826282,5,down,NA,NA,NA,NA,NA,Media
WP_LEPTIN_AND_ADIPONECTIN,0.7756689850288812,-0.6618779141476976,-1.3457846692608675,9,down,NA,NA,NA,NA,NA,Media
WP_NOTCH_SIGNALING_PATHWAY_NETPATH,0.8786028072431158,0.3383693684432444,1.032329915001089,58,up,0.9153420785606028,0.2983009959589833,0.5308563297909932,58,up,Media
WP_NAD_METABOLISM,0.9395076041737708,-0.38206816058360815,-0.8816368253418764,15,down,0.916773444517598,0.7243925342016415,-0.603237045319439,15,up,Media
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME,0.9892885561312549,0.2816556297049969,0.7888906585411994,41,up,0.9153420785606028,0.5384712434801411,-0.0968892858400608,41,up,Media
WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1,0.8989477782445212,0.33345282668848103,0.981719717367165,49,up,0.9153420785606028,0.2573062679967334,0.6541035360874785,49,up,Media
WP_MITOCHONDRIAL_GENE_EXPRESSION,0.8063551334106728,-0.4860506105192949,-1.1969653520044008,19,down,0.9165099749920219,0.672609690658909,-0.45097283096376123,19,up,Media
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING,0.9559269612799619,-0.3348380127162345,-0.8575168221585907,23,down,0.9153420785606028,0.574940801071333,-0.1901880129551661,23,up,Media
WP_MESODERMAL_COMMITMENT_PATHWAY,0.7756689850288812,0.3420352328814985,1.1635441937936513,119,up,0.9153420785606028,0.3851529375590057,0.292325624829894,119,up,Media
WP_PPAR_ALPHA_PATHWAY,0.7756689850288812,-0.5426136018447995,-1.3506511012774962,20,down,0.957793439041385,0.055490167236764865,-1.6342964599064094,20,down,Media
WP_PTF1A_RELATED_REGULATORY_PATHWAY,0.6983453837597331,0.7574026585251241,1.5190216577962254,8,up,NA,NA,NA,NA,NA,Media
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,0.7482547993019197,0.5393347765208998,1.3885962882529113,26,up,0.9153420785606028,0.09086448747276091,1.3545327900033222,26,up,Media
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,1,-0.3490266437708501,-0.6909067485450707,8,down,NA,NA,NA,NA,NA,Media
WP_AFLATOXIN_B1_METABOLISM,0.8534409515717928,-0.6696042397184787,-1.1740348190386785,5,down,NA,NA,NA,NA,NA,Media
WP_MAPK_AND_NFKB_SIGNALLING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ,0.9892885561312549,-0.3451772793537118,-0.7616874852629709,12,down,0.9153420785606028,0.6147394867845898,-0.2956486906070982,12,up,Media
WP_PPAR_SIGNALING_PATHWAY,0.7482547993019197,0.44587497551007715,1.3270650445757382,52,up,0.9153420785606028,0.11038499095769211,1.2329310611420616,52,up,Media
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,0.8863426155710286,0.38094116751155094,1.0132402441055868,32,up,0.9153420785606028,0.3805314097692265,0.30557801814678776,32,up,Media
WP_PDGF_PATHWAY,1,-0.27392665487798123,-0.777968758157145,40,down,0.9153420785606028,0.548700990741016,-0.1228552607976649,40,up,Media
WP_ANGIOGENESIS,0.7751673692040665,-0.5276452800023268,-1.3512943171061818,23,down,0.9375811282369488,0.8567841907946265,-1.0790899657110669,23,up,Media
WP_LIVER_X_RECEPTOR_PATHWAY,0.9353396197276502,0.43490425276778744,0.8961899269243935,9,up,NA,NA,NA,NA,NA,Media
WP_EDA_SIGNALLING_IN_HAIR_FOLLICLE_DEVELOPMENT,0.9969893469198703,0.34695590699975404,0.714958262562952,9,up,NA,NA,NA,NA,NA,Media
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,0.8498633216564166,0.3088628273566929,1.0576995625285268,126,up,0.9153420785606028,0.23872355209875962,0.7114991905956133,126,up,Media
WP_IL17_SIGNALING_PATHWAY,0.8989477782445212,0.38220640917972026,1.0018882129578317,28,up,0.9153420785606028,0.21382185279695676,0.7998640599961566,28,up,Media
WP_TLR4_SIGNALING_AND_TOLERANCE,0.7946670979250591,0.45361665773157767,1.1890778690968873,28,up,0.9153420785606028,0.13168485486139278,1.1305333122046537,28,up,Media
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,0.8991348964538016,0.31986823230899697,0.9870878260558128,64,up,0.9153420785606028,0.3389498033487527,0.4162992849969978,64,up,Media
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,0.7482547993019197,-0.41198431767853894,-1.287772196402533,69,down,0.9249788928758543,0.8097475104059091,-0.8799886205884525,69,up,Media
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE,1,0.30817410211103924,0.6787593579613687,14,up,0.9153420785606028,0.427544073097224,0.1845711024234393,14,up,Media
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,0.7756689850288812,0.5593761476165335,1.365402049596882,20,up,0.9153420785606028,0.08496667633792683,1.4015462100501521,20,up,Media
WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON,0.83302455412282,-0.3917860763973675,-1.1390560461489292,44,down,0.916773444517598,0.7538325414908227,-0.6895656475008075,44,up,Media
WP_PREGNANE_X_RECEPTOR_PATHWAY,0.9624777091360698,-0.3358506669435983,-0.8437865069877659,21,down,0.9153420785606028,0.5727409182814962,-0.1845453531079619,21,up,Media
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3,0.7756689850288812,0.39372969017424936,1.219772383716828,67,up,0.9153420785606028,0.2609143327233795,0.6422466970830647,67,up,Media
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING,0.6233918128654972,-0.552646655800615,-1.5324836613159372,35,down,0.957793439041385,0.07296335549845563,-1.4709171010234847,35,down,Media
WP_AMINO_ACID_METABOLISM,0.8991348964538016,-0.3128922718801739,-0.9863725550878372,73,down,0.916773444517598,0.7563318875317224,-0.6963871134339484,73,up,Media
WP_NOTCH_SIGNALING,0.8237513474667625,-0.4034396154998187,-1.163171341084376,43,down,0.9249788928758543,0.8119494747434803,-0.8900121421357418,43,up,Media
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,0.7822206986852938,0.4642942708857163,1.2170673912627092,28,up,0.9153420785606028,0.1747208845970832,0.9441741456055948,28,up,Media
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88,0.9892885561312549,-0.28812115624091567,-0.7913005884308748,31,down,0.9153420785606028,0.5960578816855395,-0.24431239103763563,31,up,Media
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,0.83302455412282,-0.4878543992640353,-1.1814500167532707,18,down,0.9184130622644822,0.7749279690434072,-0.7656374515904222,18,up,Media
WP_ECTODERM_DIFFERENTIATION,0.7482547993019197,-0.3730538299932824,-1.2548308821237046,111,down,0.9383390356915468,0.8596239144426728,-1.0813113095243676,111,up,Media
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART,0.8973321716040162,0.3973543903905966,1.0003174871658902,23,up,0.9153420785606028,0.2830977604735385,0.578066553237025,23,up,Media
WP_INTEGRINMEDIATED_CELL_ADHESION,0.9108445445033446,0.2970397185447676,0.974155500128328,94,up,0.9153420785606028,0.34788664918531675,0.3916655018166671,94,up,Media
WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS,1,0.298474991319873,0.5620595397940087,6,up,NA,NA,NA,NA,NA,Media
WP_PREIMPLANTATION_EMBRYO,0.4235537190082645,0.6064347430607319,1.656321373887176,36,up,0.9153420785606028,0.02819711822684064,1.9427195007271323,36,up,Media
WP_DOPAMINERGIC_NEUROGENESIS,0.8552222193007827,-0.5031788131524891,-1.1103425044236024,12,down,0.916773444517598,0.7437535731231248,-0.6657897165517647,12,up,Media
WP_HUMAN_COMPLEMENT_SYSTEM,0.7756689850288812,-0.37217628820104814,-1.1829861776848423,75,down,0.9249788928758543,0.8143032237400495,-0.897128518243647,75,up,Media
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4,0.8816118010381759,0.5066549369764077,1.0727868538624563,12,up,0.9153420785606028,0.24093271867708146,0.7165970578341921,12,up,Media
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY,0.9369727791837,0.29388188627335654,0.903589237150318,59,up,0.9153420785606028,0.2897358851433499,0.5557286460294388,59,up,Media
WP_PILOCYTIC_ASTROCYTOMA,1,0.33216896306358756,0.6255088028909254,6,up,NA,NA,NA,NA,NA,Media
WP_MONOAMINE_GPCRS,0.9438050101557212,0.38194191908647646,0.8725322709966183,16,up,0.9153420785606028,0.5212521188669272,-0.05397421419628745,16,up,Media
WP_SIMPLIFIED_INTERACTION_MAP_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,0.9223950178354896,-0.38466584745742893,-0.919114636382202,17,down,0.9153420785606028,0.5224243363558132,-0.05668834931059287,17,up,Media
WP_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,0.7877864517753713,-0.7359808550546536,-1.2308723939390722,4,down,NA,NA,NA,NA,NA,Media
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II,0.9024969593646371,-0.29501084239724074,-0.9923198365449104,111,down,0.9153420785606028,0.5961368083965177,-0.24370731070565566,111,up,Media
WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING,0.9364796453284606,0.42948598144836264,0.9014361993841328,11,up,0.9153420785606028,0.30621832450061054,0.5153793613977161,11,up,Media
WP_ENERGY_METABOLISM,0.8870455760491848,-0.34777128300446725,-1.0115138224155356,46,down,0.9216359754875681,0.787155242127018,-0.8004071273402293,46,up,Media
WP_ENDODERM_DIFFERENTIATION,0.9066275880551738,-0.29050928662558645,-0.9793514214937693,112,down,0.924179710161032,0.799025969348435,-0.8398271442490431,112,up,Media
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY,0.8662007925693499,0.4253438892534012,1.0951100718153721,26,up,0.9153420785606028,0.17349442910005053,0.9495616999431457,26,up,Media
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX,0.9181319322825453,0.3796152673465305,0.92661702917041,20,up,0.9153420785606028,0.30823041049651284,0.5060760643871033,20,up,Media
WP_MAPK_CASCADE,0.8512613684628048,-0.40021123967785877,-1.1095144342834067,33,down,0.9319748214239287,0.838693679064173,-0.9981953475411892,33,up,Media
WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION,0.8648541722128553,0.3900612301251274,1.065352471925033,36,up,0.9153420785606028,0.25021308501656325,0.6784449177238209,36,up,Media
WP_FATTY_ACID_BETA_OXIDATION,0.7756689850288812,0.47865538651730866,1.270468533698876,31,up,0.9153420785606028,0.18982847123911042,0.885928545104688,31,up,Media
WP_MAPK_SIGNALING_PATHWAY,0.9181319322825453,0.2677623629510001,0.9627441282402801,215,up,0.9153420785606028,0.32677098522855996,0.4491626463646984,215,up,Media
WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM,1,-0.2386445381303396,-0.7129340877944458,53,down,0.9153420785606028,0.6165592486043956,-0.2974071996833067,53,up,Media
WP_OSTEOBLAST_SIGNALING,1,-0.31499208067754736,-0.6586997808932674,10,down,0.9153420785606028,0.4923548041370023,0.019436223187727805,10,up,Media
WP_NICOTINE_METABOLISM,0.9892885561312549,0.5633769692905694,0.815255567156237,2,up,NA,NA,NA,NA,NA,Media
WP_PROLACTIN_SIGNALING_PATHWAY,0.9511993031506936,-0.28436478495561535,-0.9038716884647251,75,down,0.9153420785606028,0.5688879513409679,-0.17384660647147895,75,up,Media
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY,0.9748215841016777,-0.29126412556785963,-0.8397541305575817,43,down,0.9165099749920219,0.6745427739389684,-0.45422001313026006,43,up,Media
WP_OSTEOPONTIN_SIGNALING,0.7877213902349579,-0.5455888317731625,-1.2200216874536618,13,down,0.9222669679223315,0.790632813613848,-0.8228587849764493,13,up,Media
WP_CORI_CYCLE,0.9631287080665613,0.37395004757671846,0.8236321367177739,14,up,0.9153420785606028,0.29845950955311706,0.5381158504018585,14,up,Media
WP_CIRCADIAN_RHYTHM_RELATED_GENES,0.7756689850288812,-0.32995201244173444,-1.1684270650139088,163,down,0.9180246691381226,0.7682857147497774,-0.7341041688993067,163,up,Media
WP_G13_SIGNALING_PATHWAY,0.7756689850288812,-0.46872064953725673,-1.301594701761251,36,down,0.9455997492398971,0.8934477126548297,-1.2579829530932398,36,up,Media
WP_TGIF_DISRUPTION_OF_SHH_SIGNALING,0.7877213902349579,0.7095558413633224,1.2821039785932669,5,up,NA,NA,NA,NA,NA,Media
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,0.6983453837597331,-0.6509071170698589,-1.5019929517532373,15,down,0.9523383512123701,0.9154261193190975,-1.4286792291851662,15,up,Media
WP_FOLLICLE_STIMULATING_HORMONE_FSH_SIGNALING_PATHWAY,0.8786028072431158,-0.4148266231869753,-1.0623668584592194,23,down,0.916773444517598,0.7548678901195789,-0.6962582607742765,23,up,Media
WP_HEART_DEVELOPMENT,0.7756689850288812,0.48319772969851665,1.2440632482107206,26,up,0.9153420785606028,0.21970990673004426,0.7805389052342163,26,up,Media
WP_IRINOTECAN_PATHWAY,0.2870717679419855,0.8600858658848995,1.7249596936822003,8,up,NA,NA,NA,NA,NA,Media
WP_FLUOROPYRIMIDINE_ACTIVITY,0.865398866441454,-0.38799925498599386,-1.0656074090041359,31,down,0.916773444517598,0.7549707708772756,-0.6950869850452263,31,up,Media
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,1,0.24573819201207564,0.7313946344788665,52,up,0.9153420785606028,0.4849422787067071,0.03784587244351164,52,up,Media
WP_SEROTONIN_AND_ANXIETYRELATED_EVENTS,0.9062982446800787,0.4651874826826262,0.9730912870462708,10,up,0.9153420785606028,0.35469381318709725,0.3796255317246809,10,up,Media
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY,0.7756689850288812,0.48043697654778095,1.2977113770038806,35,up,0.9153420785606028,0.13476555818264663,1.1133764378644762,35,up,Media
WP_PDGFRBETA_PATHWAY,0.8870383779869658,-0.37398806705219517,-1.0104976743847154,29,down,0.916773444517598,0.6948334323459714,-0.512972307437415,29,up,Media
WP_FOLATE_METABOLISM,0.8786028072431158,0.3453899605567248,1.03128865630625,54,up,0.9153420785606028,0.3166992405066813,0.47852068648209,54,up,Media
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE,0.9965035988919279,0.2991842417996823,0.7580717218877822,24,up,0.9153420785606028,0.3370406173416689,0.42446880162184625,24,up,Media
WP_SENESCENCE_AND_AUTOPHAGY_IN_CANCER,0.2870717679419855,0.49445920921602016,1.6383985651145692,99,up,0.9153420785606028,0.022331407459484965,2.0211469717609125,99,up,Media
WP_KENNEDY_PATHWAY_FROM_SPHINGOLIPIDS,0.9565789071339021,-0.38359411113837377,-0.8577762364514492,13,down,0.9165099749920219,0.6724308121465546,-0.4550190749161205,13,up,Media
WP_TCA_CYCLE_NUTRIENT_UTILIZATION_AND_INVASIVENESS_OF_OVARIAN_CANCER,0.9852266485735517,-0.4460631235262946,-0.7820942691898086,5,down,NA,NA,NA,NA,NA,Media
WP_DOPAMINE_METABOLISM,0.8786028072431158,-0.5336429376381048,-1.0850467570858329,9,down,NA,NA,NA,NA,NA,Media
WP_ENDOMETRIAL_CANCER,0.956179441473559,-0.29424174702304523,-0.8924256209995081,60,down,0.916773444517598,0.6834868026146725,-0.47877971129817043,60,up,Media
WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT,0.9353396197276502,0.41877867130873603,0.9104066260313487,13,up,0.9153420785606028,0.29607922361195377,0.5429694441439107,13,up,Media
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,0.7482547993019197,-0.400910839765615,-1.2815764962516658,76,down,0.937660766154661,0.8579235259869908,-1.0748871975951624,76,up,Media
WP_SECRETION_OF_HYDROCHLORIC_ACID_IN_PARIETAL_CELLS,0.751636839807944,-0.899990948743054,-1.3529195500261835,2,down,NA,NA,NA,NA,NA,Media
WP_G1_TO_S_CELL_CYCLE_CONTROL,0.464940464940465,-0.4976998144832382,-1.5167124672711962,61,down,0.957793439041385,0.014074334634919033,-2.2248370492319927,61,down,Media
WP_INTEGRATED_CANCER_PATHWAY,0.9347815269364915,-0.3195866613566245,-0.9214118574407333,43,down,0.924179710161032,0.8056428517290659,-0.8664820745871725,43,up,Media
WP_GPCRS_OTHER,0.7756689850288812,-0.421173819497037,-1.2453747729644047,51,down,0.9387228329263078,0.8611981465446018,-1.0938651754601552,51,up,Media
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,0.7215563165905632,-0.4478060632154676,-1.3632949043619862,58,down,0.957793439041385,0.05047414340984891,-1.6539174780817025,58,down,Media
WP_TAMOXIFEN_METABOLISM,0.9969893469198703,0.34680551012143945,0.7146483456869301,9,up,NA,NA,NA,NA,NA,Media
WP_TCELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING,0.7910410971182719,-0.43681043071454795,-1.180240663460617,29,down,0.9358828505195227,0.8451509404152959,-1.0259147064806444,29,up,Media
WP_NANOMATERIALINDUCED_INFLAMMASOME_ACTIVATION,0.8428162396299831,0.6058781963365835,1.1760543148631895,7,up,NA,NA,NA,NA,NA,Media
WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY,0.8365670146289919,0.63860514046491,1.2025600864332686,6,up,NA,NA,NA,NA,NA,Media
WP_TARGET_OF_RAPAMYCIN_TOR_SIGNALING,0.7442946058091285,-0.5067049097444362,-1.4050876579846137,35,down,0.9523383512123701,0.9150755713964797,-1.3885721532595041,35,up,Media
WP_PRION_DISEASE_PATHWAY,0.7822206986852938,-0.4437649232124142,-1.2290362876176406,32,down,0.9216359754875681,0.7892645606958169,-0.8095620537111539,32,up,Media
WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA,0.9812944659313375,-0.2714813498276426,-0.8744636765335545,80,down,0.916773444517598,0.6982003824091428,-0.5203283341898819,80,up,Media
WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,0.7756689850288812,-0.6318492358041907,-1.2847278881097752,9,down,NA,NA,NA,NA,NA,Media
WP_PROTEASOME_DEGRADATION,0.9181319322825453,0.30530101174118895,0.938699257033629,59,up,0.9153420785606028,0.19679468525650065,0.8586757817514212,59,up,Media
WP_ACETYLCHOLINE_SYNTHESIS,0.8863426155710286,0.5826253560181279,1.0527519378107297,5,up,NA,NA,NA,NA,NA,Media
WP_INFLAMMATORY_RESPONSE_PATHWAY,0.8991348964538016,0.37219349147812997,0.9756410753337659,28,up,0.9153420785606028,0.32385356171435803,0.4596338932554147,28,up,Media
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS,0.9699488491048592,-0.2874982559329118,-0.8719728324856278,60,down,0.9153420785606028,0.5263236088207652,-0.06617507090501079,60,up,Media
WP_GPCRS_CLASS_B_SECRETINLIKE,0.8129063504727557,-0.5105031539633035,-1.2027314764362702,16,down,0.916773444517598,0.7121924515979601,-0.5674146739314643,16,up,Media
WP_IL9_SIGNALING_PATHWAY,1,0.23373632652834433,0.533962043988181,16,up,0.9153420785606028,0.4469647699196735,0.13458172506288354,16,up,Media
WP_OXIDATIVE_STRESS,0.7482547993019197,0.5249097718318566,1.3711036970024022,27,up,0.9153420785606028,0.07783450782489741,1.4410229423531524,27,up,Media
WP_ENDOCHONDRAL_OSSIFICATION,0.8552222193007827,-0.36333512702080545,-1.0854386166792613,53,down,0.916773444517598,0.7353889493614151,-0.6313265248093719,53,up,Media
WP_GENE_REGULATORY_NETWORK_MODELLING_SOMITOGENESIS,0.9567490942809432,-0.43031310596870975,-0.851815281747846,8,down,NA,NA,NA,NA,NA,Media
WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN,0.8951505604314473,-0.5299956774454492,-1.0491393616562625,8,down,NA,NA,NA,NA,NA,Media
WP_COMPLEMENT_AND_COAGULATION_CASCADES,0.9364796453284606,0.3097258436619323,0.9101422448276328,48,up,0.9153420785606028,0.4835888657241002,0.041258182569891055,48,up,Media
WP_CELL_CYCLE,0.3268172328715126,-0.46277306766051596,-1.573763603500997,120,down,0.957793439041385,0.006043005003267849,-2.531923761524168,120,down,Media
WP_ENDOTHELIN_PATHWAYS,0.7756689850288812,-0.4856652407851679,-1.2827423937171094,26,down,0.9374685782691552,0.8533905778164645,-1.0637310041331158,26,up,Media
WP_MATRIX_METALLOPROTEINASES,0.8401749004764081,0.4464919329977659,1.1313193048557817,24,up,0.9153420785606028,0.2894704410616636,0.5603165564849821,24,up,Media
WP_OXIDATION_BY_CYTOCHROME_P450,0.9606812207109385,-0.3111191087183038,-0.8639495271313814,36,down,0.9153420785606028,0.6057554373915939,-0.2693989089641399,36,up,Media
WP_APOPTOSIS,0.8498633216564166,0.33510594020148865,1.0734584879218685,83,up,0.9153420785606028,0.13981980740782188,1.084970187759673,83,up,Media
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,0.9892885561312549,-0.282990631686804,-0.7829858772875951,34,down,0.9153420785606028,0.5511573807387423,-0.1290828192390692,34,up,Media
WP_IL6_SIGNALING_PATHWAY,1,0.19002580722055565,0.5322442315641297,41,up,0.9153420785606028,0.4280503690604555,0.1821043263507692,41,up,Media
WP_NUCLEAR_RECEPTORS,0.7482547993019197,0.5210351745007803,1.3765949083126723,30,up,0.9153420785606028,0.08037497517688356,1.420733886872782,30,up,Media
WP_TYPE_II_DIABETES_MELLITUS,0.7756689850288812,0.5495526160842145,1.29641189881493,18,up,0.9153420785606028,0.18718222644069804,0.90026653694784,18,up,Media
WP_P38_MAPK_SIGNALING_PATHWAY,0.9299719509766528,-0.32788206564709876,-0.9071926702566309,34,down,0.916773444517598,0.6897859740886955,-0.49797348740312425,34,up,Media
WP_IRON_METABOLISM_IN_PLACENTA,0.7809330628803246,-0.563904490237,-1.2443431789639294,12,down,0.916773444517598,0.7401720339595163,-0.6593855794948547,12,up,Media
WP_ARYL_HYDROCARBON_RECEPTOR_NETPATH,0.9509167496750012,0.3077609604967435,0.877568076996769,44,up,0.9153420785606028,0.33637153711493845,0.42387366118034964,44,up,Media
WP_TNF_ALPHA_SIGNALING_PATHWAY,0.7541715937458942,0.37994911443633195,1.228698075270623,88,up,0.9153420785606028,0.10024109470639901,1.2854457113576512,88,up,Media
WP_NUCLEOTIDE_METABOLISM,0.7756689850288812,-0.5242855629659028,-1.2696763380303648,18,down,0.9394640511470693,0.862721476053368,-1.111605714036609,18,up,Media
WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.9364796453284606,-0.28435780621682094,-0.9228200013338945,86,down,0.9153420785606028,0.45802069481242713,0.10557959507626048,86,up,Media
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE,0.8552222193007827,-0.44943001240414,-1.1067821773208293,19,down,0.916773444517598,0.7077106587034272,-0.553202308660493,19,up,Media
WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY,1,-0.2967624457061918,-0.6751172796037122,14,down,0.9153420785606028,0.5082465385349452,-0.02087503183712364,14,up,Media
WP_RANKLRANK_RECEPTOR_ACTIVATOR_OF_NFKB_LIGAND_SIGNALING_PATHWAY,0.7877213902349579,-0.38889039807004483,-1.1718484388857566,54,down,0.916773444517598,0.7592941732252576,-0.7065808317537793,54,up,Media
WP_DNA_MISMATCH_REPAIR,0.9559269612799619,-0.33436568308695686,-0.8563071906731334,23,down,0.916773444517598,0.7276661272822498,-0.6130279993406804,23,up,Media
WP_WNT_SIGNALING,0.7756689850288812,-0.3704765663914267,-1.2213828437840588,97,down,0.9374685782691552,0.8536166774052639,-1.0550275604520125,97,up,Media
WP_MICRORNA_FOR_TARGETING_CANCER_GROWTH_AND_VASCULARIZATION_IN_GLIOBLASTOMA,0.7613964405514537,0.7432144592049922,1.399550344441865,6,up,NA,NA,NA,NA,NA,Media
WP_SULINDAC_METABOLIC_PATHWAY,0.8802562125615324,-0.6598615864031403,-1.1035686661498187,4,down,NA,NA,NA,NA,NA,Media
